timestamp,source_month,is_forecast_month,data_type,price_entsoe,solar_ghi,solar_cloud_cover,wind_speed_ms,dw_wind_speed,dw_temperature,dw_humidity,dw_hdd,load_NL_load_forecast_mw,load_DE_LU_load_forecast_mw,flow_NL_NO_net_mw,flow_NL_GB_net_mw,gen_FR_nuclear_actual_mw,grid_balance_delta_mw,cal_hour,cal_day_of_week,cal_month,cal_is_working_day,cal_is_holiday_nl
2025-12-01 14:00:00+00:00,2025-12,False,measured,90.65,47.839999999999996,87.96190476190476,8.125,23.4525,6.620277777777779,77.14444444444445,11.379722222222222,15127.017749999999,67717.1759915,622.55,-119.4,52244.9725,81.28,15.0,0.0,12.0,1.0,0.0
2025-12-01 15:00:00+00:00,2025-12,False,measured,93.3,19.933333333333334,89.58095238095238,8.125,24.0125,6.525833333333334,79.12222222222222,11.474166666666667,16429.917,68667.9829175,622.85,233.8,52312.08,94.74833333333332,16.0,0.0,12.0,1.0,0.0
2025-12-01 16:00:00+00:00,2025-12,False,measured,99.64,1.381904761904762,93.42857142857143,8.125,24.500555555555554,6.4075,80.10000000000001,11.5925,17367.73975,70453.661762,622.475,-142.275,52484.6,234.565,17.0,0.0,12.0,1.0,0.0
2025-12-01 17:00:00+00:00,2025-12,False,measured,91.61500000000001,0.0,98.61428571428571,8.125,24.75638888888889,6.223611111111111,80.375,11.776388888888889,16855.567750000002,71348.37387725,622.575,-1044.525,52593.5775,-41.99666666666667,18.0,0.0,12.0,1.0,0.0
2025-12-01 18:00:00+00:00,2025-12,False,measured,86.7675,0.0,90.73809523809524,8.125,24.715000000000003,6.111111111111111,79.83333333333333,11.888888888888888,16265.01025,69267.762609,622.675,-1068.225,52593.5775,-124.28166666666667,19.0,0.0,12.0,1.0,0.0
2025-12-01 19:00:00+00:00,2025-12,False,measured,85.3875,0.0,85.55714285714285,8.125,25.212222222222223,6.137777777777778,79.24444444444445,11.862222222222222,15553.2795,65666.48161175,622.625,-1065.2250000000001,52593.5775,5.665000000000001,20.0,0.0,12.0,1.0,0.0
2025-12-01 20:00:00+00:00,2025-12,False,measured,77.0025,0.0,91.21428571428571,8.125,25.078888888888887,6.202222222222223,77.17777777777778,11.797777777777776,14792.027,61992.414305,622.75,-1065.3,52593.5775,10.725,21.0,0.0,12.0,1.0,0.0
2025-12-01 21:00:00+00:00,2025-12,False,measured,76.39750000000001,0.0,92.04761904761905,8.125,24.170555555555556,6.2061111111111105,74.60833333333333,11.793888888888889,14008.604,58702.85657275,622.6,-1036.725,52593.5775,32.91833333333333,22.0,0.0,12.0,1.0,0.0
2025-12-01 22:00:00+00:00,2025-12,False,measured,70.78,0.0,93.72857142857143,8.125,23.046111111111113,6.174444444444444,71.68888888888888,11.825555555555555,13180.425,54632.9645095,621.45,-927.4,52593.5775,-31.87,23.0,0.0,12.0,1.0,0.0
2025-12-01 23:00:00+00:00,2025-12,False,measured,64.1025,0.0,91.6904761904762,8.125,23.762579365079365,6.2059523809523816,67.21150793650794,11.79404761904762,12487.72075,52047.672362499994,437.5,-668.575,50321.5925,-34.48166666666667,0.0,1.0,12.0,1.0,0.0
